#field 	 camCol  filter FWHMvK eta psf_width airmass mjd		 psf_nstar  neff_psf	 sky_frames	 
221 	 4 	 0 	 1.445 	 0.846 	 1.399 	1.187 	53288.176984 	45 	 27.842 	2.043 	
221 	 4 	 1 	 1.524 	 0.974 	 1.500 	1.187 	53288.178642 	45 	 32.003 	1.887 	
221 	 4 	 2 	 1.270 	 1.000 	 1.223 	1.186 	53288.175325 	45 	 21.255 	4.410 	
221 	 4 	 3 	 1.153 	 1.010 	 1.120 	1.186 	53288.176155 	48 	 17.828 	7.579 	
221 	 4 	 4 	 1.283 	 0.992 	 1.257 	1.187 	53288.177813 	65 	 22.480 	22.934 	
222 	 4 	 0 	 1.525 	 0.830 	 1.521 	1.187 	53288.177399 	44 	 32.909 	2.055 	
222 	 4 	 1 	 1.579 	 0.968 	 1.555 	1.187 	53288.179057 	50 	 34.397 	1.894 	
222 	 4 	 2 	 1.185 	 1.002 	 1.146 	1.186 	53288.175740 	63 	 18.669 	4.438 	
222 	 4 	 3 	 1.222 	 1.006 	 1.198 	1.186 	53288.176569 	54 	 20.399 	7.611 	
222 	 4 	 4 	 1.283 	 0.996 	 1.246 	1.187 	53288.178228 	80 	 22.074 	22.846 	
223 	 4 	 0 	 1.514 	 0.846 	 1.466 	1.187 	53288.177813 	36 	 30.574 	2.056 	
223 	 4 	 1 	 1.491 	 0.984 	 1.438 	1.187 	53288.179472 	58 	 29.421 	1.881 	
223 	 4 	 2 	 1.221 	 0.998 	 1.191 	1.186 	53288.176155 	68 	 20.152 	4.407 	
223 	 4 	 3 	 1.157 	 1.011 	 1.120 	1.186 	53288.176984 	59 	 17.832 	7.555 	
223 	 4 	 4 	 1.337 	 0.986 	 1.326 	1.187 	53288.178642 	77 	 24.982 	22.645 	
224 	 4 	 0 	 1.496 	 0.848 	 1.441 	1.187 	53288.178228 	44 	 29.516 	2.035 	
224 	 4 	 1 	 1.430 	 0.986 	 1.384 	1.187 	53288.179886 	61 	 27.249 	1.883 	
224 	 4 	 2 	 1.282 	 0.997 	 1.236 	1.186 	53288.176569 	76 	 21.723 	4.411 	
224 	 4 	 3 	 1.227 	 1.001 	 1.206 	1.186 	53288.177399 	73 	 20.686 	7.550 	
224 	 4 	 4 	 1.378 	 0.985 	 1.376 	1.187 	53288.179057 	72 	 26.937 	22.384 	
225 	 4 	 0 	 1.568 	 0.831 	 1.547 	1.187 	53288.178642 	41 	 34.015 	2.036 	
225 	 4 	 1 	 1.464 	 0.978 	 1.427 	1.187 	53288.180301 	53 	 28.965 	1.891 	
225 	 4 	 2 	 1.229 	 0.988 	 1.208 	1.186 	53288.176984 	70 	 20.746 	4.430 	
225 	 4 	 3 	 1.210 	 0.997 	 1.189 	1.186 	53288.177813 	68 	 20.104 	7.538 	
225 	 4 	 4 	 1.292 	 0.998 	 1.253 	1.187 	53288.179472 	68 	 22.326 	22.349 	
226 	 4 	 0 	 1.635 	 0.829 	 1.604 	1.187 	53288.179057 	47 	 36.562 	2.033 	
226 	 4 	 1 	 1.426 	 0.986 	 1.384 	1.187 	53288.180716 	48 	 27.248 	1.890 	
226 	 4 	 2 	 1.296 	 0.982 	 1.261 	1.186 	53288.177399 	72 	 22.600 	4.435 	
226 	 4 	 3 	 1.199 	 1.006 	 1.169 	1.186 	53288.178228 	61 	 19.424 	7.506 	
226 	 4 	 4 	 1.288 	 1.000 	 1.246 	1.187 	53288.179886 	82 	 22.084 	22.395 	
227 	 4 	 0 	 1.501 	 0.840 	 1.465 	1.187 	53288.179472 	48 	 30.501 	2.033 	
227 	 4 	 1 	 1.498 	 0.978 	 1.451 	1.187 	53288.181130 	56 	 29.933 	1.890 	
227 	 4 	 2 	 1.309 	 0.991 	 1.271 	1.186 	53288.177813 	77 	 22.961 	4.439 	
227 	 4 	 3 	 1.302 	 0.997 	 1.269 	1.186 	53288.178642 	60 	 22.895 	7.513 	
227 	 4 	 4 	 1.296 	 0.989 	 1.265 	1.187 	53288.180301 	92 	 22.751 	22.424 	
228 	 4 	 0 	 1.500 	 0.835 	 1.468 	1.187 	53288.179886 	31 	 30.659 	2.037 	
228 	 4 	 1 	 1.576 	 0.961 	 1.570 	1.187 	53288.181545 	52 	 35.043 	1.886 	
228 	 4 	 2 	 1.229 	 0.994 	 1.204 	1.186 	53288.178228 	80 	 20.600 	4.417 	
228 	 4 	 3 	 1.329 	 0.995 	 1.300 	1.186 	53288.179057 	60 	 24.025 	7.474 	
228 	 4 	 4 	 1.207 	 0.991 	 1.182 	1.187 	53288.180716 	90 	 19.875 	22.394 	
229 	 4 	 0 	 1.537 	 0.834 	 1.520 	1.187 	53288.180301 	31 	 32.864 	2.053 	
229 	 4 	 1 	 1.647 	 0.953 	 1.638 	1.187 	53288.181960 	60 	 38.171 	1.886 	
229 	 4 	 2 	 1.334 	 0.976 	 1.322 	1.186 	53288.178642 	86 	 24.867 	4.420 	
229 	 4 	 3 	 1.205 	 1.005 	 1.177 	1.186 	53288.179472 	62 	 19.709 	7.442 	
229 	 4 	 4 	 1.284 	 0.988 	 1.252 	1.187 	53288.181130 	95 	 22.290 	22.451 	
230 	 4 	 0 	 1.504 	 0.836 	 1.453 	1.187 	53288.180716 	37 	 30.031 	2.048 	
230 	 4 	 1 	 1.548 	 0.969 	 1.527 	1.187 	53288.182374 	69 	 33.167 	1.889 	
230 	 4 	 2 	 1.404 	 0.970 	 1.389 	1.186 	53288.179057 	63 	 27.449 	4.416 	
230 	 4 	 3 	 1.201 	 1.006 	 1.171 	1.186 	53288.179886 	66 	 19.503 	7.445 	
230 	 4 	 4 	 1.359 	 0.987 	 1.335 	1.187 	53288.181545 	89 	 25.336 	22.534 	
231 	 4 	 0 	 1.554 	 0.828 	 1.541 	1.187 	53288.181130 	33 	 33.781 	2.042 	
231 	 4 	 1 	 1.557 	 0.964 	 1.545 	1.187 	53288.182789 	61 	 33.937 	1.880 	
231 	 4 	 2 	 1.294 	 0.991 	 1.253 	1.186 	53288.179472 	67 	 22.312 	4.414 	
231 	 4 	 3 	 1.238 	 0.996 	 1.221 	1.186 	53288.180301 	67 	 21.212 	7.464 	
231 	 4 	 4 	 1.412 	 0.985 	 1.407 	1.187 	53288.181960 	62 	 28.148 	22.485 	
232 	 4 	 0 	 1.641 	 0.826 	 1.620 	1.187 	53288.181545 	39 	 37.326 	2.046 	
232 	 4 	 1 	 1.552 	 0.970 	 1.533 	1.187 	53288.183203 	56 	 33.433 	1.872 	
232 	 4 	 2 	 1.241 	 0.985 	 1.222 	1.186 	53288.179886 	68 	 21.243 	4.426 	
232 	 4 	 3 	 1.230 	 1.000 	 1.209 	1.186 	53288.180716 	56 	 20.780 	7.467 	
232 	 4 	 4 	 1.361 	 0.988 	 1.346 	1.187 	53288.182374 	62 	 25.768 	22.413 	
233 	 4 	 0 	 1.679 	 0.819 	 1.668 	1.187 	53288.181960 	34 	 39.537 	2.041 	
233 	 4 	 1 	 1.493 	 0.976 	 1.456 	1.187 	53288.183618 	50 	 30.145 	1.865 	
233 	 4 	 2 	 1.309 	 0.990 	 1.267 	1.186 	53288.180301 	62 	 22.842 	4.429 	
233 	 4 	 3 	 1.283 	 0.996 	 1.244 	1.186 	53288.181130 	56 	 22.009 	7.483 	
233 	 4 	 4 	 1.376 	 0.992 	 1.348 	1.187 	53288.182789 	59 	 25.849 	22.415 	
234 	 4 	 0 	 1.626 	 0.831 	 1.589 	1.187 	53288.182374 	40 	 35.889 	2.048 	
234 	 4 	 1 	 1.399 	 0.990 	 1.351 	1.187 	53288.184033 	55 	 25.955 	1.865 	
234 	 4 	 2 	 1.278 	 0.987 	 1.236 	1.186 	53288.180716 	58 	 21.706 	4.426 	
234 	 4 	 3 	 1.305 	 0.991 	 1.278 	1.186 	53288.181545 	51 	 23.206 	7.508 	
234 	 4 	 4 	 1.360 	 0.988 	 1.347 	1.187 	53288.183203 	66 	 25.804 	22.480 	
235 	 4 	 0 	 1.632 	 0.822 	 1.622 	1.187 	53288.182789 	41 	 37.403 	2.045 	
235 	 4 	 1 	 1.401 	 0.994 	 1.354 	1.187 	53288.184447 	52 	 26.055 	1.871 	
235 	 4 	 2 	 1.333 	 0.978 	 1.317 	1.186 	53288.181130 	51 	 24.679 	4.443 	
235 	 4 	 3 	 1.368 	 0.993 	 1.341 	1.186 	53288.181960 	45 	 25.580 	7.520 	
235 	 4 	 4 	 1.304 	 0.987 	 1.282 	1.187 	53288.183618 	72 	 23.373 	22.617 	
236 	 4 	 0 	 1.664 	 0.826 	 1.644 	1.187 	53288.183203 	40 	 38.446 	2.047 	
236 	 4 	 1 	 1.424 	 0.996 	 1.371 	1.187 	53288.184862 	60 	 26.723 	1.873 	
236 	 4 	 2 	 1.396 	 0.972 	 1.378 	1.186 	53288.181545 	65 	 26.984 	4.457 	
236 	 4 	 3 	 1.315 	 0.992 	 1.288 	1.186 	53288.182374 	56 	 23.584 	7.512 	
236 	 4 	 4 	 1.207 	 0.995 	 1.183 	1.187 	53288.184033 	76 	 19.882 	22.741 	
237 	 4 	 0 	 1.579 	 0.834 	 1.563 	1.187 	53288.183618 	36 	 34.717 	2.044 	
237 	 4 	 1 	 1.508 	 0.990 	 1.457 	1.187 	53288.185277 	56 	 30.163 	1.869 	
237 	 4 	 2 	 1.440 	 0.971 	 1.441 	1.186 	53288.181960 	77 	 29.540 	4.449 	
237 	 4 	 3 	 1.333 	 0.996 	 1.304 	1.186 	53288.182789 	69 	 24.182 	7.473 	
237 	 4 	 4 	 1.219 	 0.996 	 1.191 	1.187 	53288.184447 	61 	 20.182 	22.883 	
238 	 4 	 0 	 1.479 	 0.843 	 1.428 	1.187 	53288.184033 	38 	 29.003 	2.052 	
238 	 4 	 1 	 1.567 	 0.972 	 1.544 	1.187 	53288.185691 	58 	 33.905 	1.874 	
238 	 4 	 2 	 1.387 	 0.974 	 1.370 	1.186 	53288.182374 	76 	 26.698 	4.465 	
238 	 4 	 3 	 1.307 	 0.999 	 1.273 	1.186 	53288.183203 	73 	 23.050 	7.517 	
238 	 4 	 4 	 1.289 	 0.991 	 1.262 	1.187 	53288.184862 	63 	 22.638 	22.993 	
239 	 4 	 0 	 1.434 	 0.848 	 1.388 	1.187 	53288.184447 	38 	 27.410 	2.053 	
239 	 4 	 1 	 1.554 	 0.963 	 1.541 	1.187 	53288.186106 	61 	 33.780 	1.876 	
239 	 4 	 2 	 1.368 	 0.972 	 1.345 	1.186 	53288.182789 	76 	 25.728 	4.452 	
239 	 4 	 3 	 1.294 	 0.999 	 1.257 	1.186 	53288.183618 	65 	 22.455 	7.561 	
239 	 4 	 4 	 1.313 	 0.987 	 1.291 	1.187 	53288.185277 	69 	 23.706 	23.038 	
240 	 4 	 0 	 1.513 	 0.840 	 1.461 	1.187 	53288.184862 	32 	 30.345 	2.051 	
240 	 4 	 1 	 1.479 	 0.975 	 1.445 	1.187 	53288.186520 	56 	 29.683 	1.870 	
240 	 4 	 2 	 1.378 	 0.975 	 1.355 	1.186 	53288.183203 	67 	 26.111 	4.454 	
240 	 4 	 3 	 1.194 	 1.028 	 1.151 	1.186 	53288.184033 	47 	 18.847 	7.613 	
240 	 4 	 4 	 1.382 	 0.982 	 1.389 	1.187 	53288.185691 	62 	 27.429 	23.170 	
241 	 4 	 0 	 1.574 	 0.831 	 1.530 	1.187 	53288.185277 	33 	 33.282 	2.051 	
241 	 4 	 1 	 1.460 	 0.975 	 1.441 	1.187 	53288.186935 	53 	 29.520 	1.865 	
241 	 4 	 2 	 1.333 	 0.981 	 1.308 	1.186 	53288.183618 	61 	 24.331 	4.462 	
241 	 4 	 3 	 1.187 	 1.016 	 1.148 	1.186 	53288.184447 	51 	 18.750 	7.637 	
241 	 4 	 4 	 1.368 	 0.981 	 1.354 	1.187 	53288.186106 	71 	 26.064 	23.300 	
242 	 4 	 0 	 1.665 	 0.821 	 1.633 	1.187 	53288.185691 	33 	 37.898 	2.046 	
242 	 4 	 1 	 1.567 	 0.960 	 1.555 	1.187 	53288.187350 	43 	 34.360 	1.863 	
242 	 4 	 2 	 1.277 	 0.995 	 1.226 	1.186 	53288.184033 	58 	 21.379 	4.472 	
242 	 4 	 3 	 1.232 	 1.009 	 1.204 	1.186 	53288.184862 	57 	 20.603 	7.652 	
242 	 4 	 4 	 1.294 	 0.992 	 1.252 	1.187 	53288.186520 	65 	 22.302 	23.456 	
243 	 4 	 0 	 1.578 	 0.828 	 1.543 	1.187 	53288.186106 	37 	 33.857 	2.043 	
243 	 4 	 1 	 1.534 	 0.967 	 1.522 	1.187 	53288.187764 	36 	 32.926 	1.859 	
243 	 4 	 2 	 1.275 	 0.992 	 1.224 	1.186 	53288.184447 	56 	 21.304 	4.479 	
243 	 4 	 3 	 1.285 	 0.999 	 1.247 	1.186 	53288.185277 	52 	 22.094 	7.649 	
243 	 4 	 4 	 1.294 	 0.995 	 1.251 	1.187 	53288.186935 	56 	 22.260 	23.651 	
244 	 4 	 0 	 1.535 	 0.841 	 1.490 	1.187 	53288.186520 	29 	 31.573 	2.039 	
244 	 4 	 1 	 1.435 	 0.992 	 1.384 	1.187 	53288.188179 	39 	 27.254 	1.846 	
244 	 4 	 2 	 1.304 	 0.993 	 1.264 	1.186 	53288.184862 	51 	 22.701 	4.468 	
244 	 4 	 3 	 1.369 	 0.990 	 1.347 	1.186 	53288.185691 	43 	 25.812 	7.664 	
244 	 4 	 4 	 1.371 	 0.983 	 1.365 	1.187 	53288.187350 	59 	 26.497 	23.971 	
245 	 4 	 0 	 1.524 	 0.844 	 1.479 	1.187 	53288.186935 	39 	 31.115 	2.057 	
245 	 4 	 1 	 1.484 	 0.980 	 1.439 	1.187 	53288.188594 	54 	 29.438 	1.853 	
245 	 4 	 2 	 1.333 	 0.983 	 1.308 	1.186 	53288.185277 	61 	 24.322 	4.472 	
245 	 4 	 3 	 1.333 	 0.988 	 1.331 	1.186 	53288.186106 	50 	 25.197 	7.755 	
245 	 4 	 4 	 1.383 	 0.985 	 1.389 	1.187 	53288.187764 	82 	 27.417 	24.432 	
246 	 4 	 0 	 1.635 	 0.819 	 1.619 	1.187 	53288.187350 	33 	 37.288 	2.031 	
246 	 4 	 1 	 1.398 	 0.991 	 1.347 	1.187 	53288.189008 	58 	 25.799 	1.856 	
246 	 4 	 2 	 1.442 	 0.970 	 1.444 	1.186 	53288.185691 	51 	 29.668 	4.473 	
246 	 4 	 3 	 1.206 	 1.008 	 1.176 	1.186 	53288.186520 	52 	 19.659 	7.807 	
246 	 4 	 4 	 1.285 	 0.998 	 1.244 	1.187 	53288.188179 	79 	 21.996 	24.773 	
247 	 4 	 0 	 1.635 	 0.821 	 1.618 	1.187 	53288.187764 	26 	 37.230 	2.036 	
247 	 4 	 1 	 1.455 	 0.989 	 1.408 	1.187 	53288.189423 	52 	 28.194 	1.852 	
247 	 4 	 2 	 1.388 	 0.970 	 1.367 	1.186 	53288.186106 	54 	 26.585 	4.481 	
247 	 4 	 3 	 1.219 	 1.003 	 1.193 	1.186 	53288.186935 	52 	 20.224 	7.816 	
247 	 4 	 4 	 1.299 	 0.990 	 1.261 	1.187 	53288.188594 	58 	 22.609 	25.017 	
248 	 4 	 0 	 1.539 	 0.837 	 1.516 	1.187 	53288.188179 	32 	 32.677 	2.029 	
248 	 4 	 1 	 1.389 	 1.001 	 1.333 	1.187 	53288.189838 	42 	 25.267 	1.853 	
248 	 4 	 2 	 1.297 	 0.982 	 1.263 	1.186 	53288.186520 	51 	 22.679 	4.491 	
248 	 4 	 3 	 1.318 	 0.992 	 1.289 	1.186 	53288.187350 	52 	 23.619 	7.916 	
248 	 4 	 4 	 1.271 	 0.990 	 1.235 	1.187 	53288.189008 	56 	 21.683 	25.174 	
249 	 4 	 0 	 1.498 	 0.842 	 1.446 	1.187 	53288.188594 	43 	 29.750 	2.031 	
249 	 4 	 1 	 1.402 	 1.000 	 1.348 	1.187 	53288.190252 	54 	 25.825 	1.854 	
249 	 4 	 2 	 1.291 	 0.985 	 1.253 	1.186 	53288.186935 	58 	 22.322 	4.506 	
249 	 4 	 3 	 1.333 	 0.988 	 1.328 	1.186 	53288.187764 	58 	 25.086 	8.038 	
249 	 4 	 4 	 1.290 	 0.996 	 1.251 	1.187 	53288.189423 	74 	 22.253 	25.216 	
250 	 4 	 0 	 1.451 	 0.853 	 1.397 	1.187 	53288.189008 	38 	 27.736 	2.036 	
250 	 4 	 1 	 1.505 	 0.985 	 1.466 	1.187 	53288.190667 	50 	 30.552 	1.858 	
250 	 4 	 2 	 1.390 	 0.975 	 1.364 	1.186 	53288.187350 	52 	 26.446 	4.522 	
250 	 4 	 3 	 1.275 	 0.997 	 1.229 	1.186 	53288.188179 	54 	 21.493 	8.114 	
250 	 4 	 4 	 1.204 	 1.005 	 1.167 	1.187 	53288.189838 	74 	 19.370 	25.389 	
251 	 4 	 0 	 1.497 	 0.839 	 1.462 	1.187 	53288.189423 	33 	 30.391 	2.030 	
251 	 4 	 1 	 1.572 	 0.963 	 1.561 	1.187 	53288.191081 	43 	 34.667 	1.869 	
251 	 4 	 2 	 1.378 	 0.980 	 1.345 	1.186 	53288.187764 	43 	 25.729 	4.553 	
251 	 4 	 3 	 1.278 	 1.001 	 1.235 	1.186 	53288.188594 	59 	 21.693 	8.182 	
251 	 4 	 4 	 1.229 	 1.002 	 1.198 	1.187 	53288.190252 	61 	 20.411 	25.747 	
252 	 4 	 0 	 1.443 	 0.855 	 1.386 	1.187 	53288.189838 	42 	 27.328 	2.027 	
252 	 4 	 1 	 1.421 	 0.984 	 1.382 	1.187 	53288.191496 	59 	 27.169 	1.870 	
252 	 4 	 2 	 1.317 	 0.989 	 1.275 	1.186 	53288.188179 	62 	 23.106 	4.570 	
252 	 4 	 3 	 1.160 	 1.011 	 1.121 	1.186 	53288.189008 	64 	 17.875 	8.232 	
252 	 4 	 4 	 1.295 	 0.991 	 1.267 	1.187 	53288.190667 	40 	 22.837 	26.124 	
253 	 4 	 0 	 1.478 	 0.855 	 1.414 	1.187 	53288.190252 	37 	 28.428 	2.029 	
253 	 4 	 1 	 1.379 	 1.005 	 1.325 	1.187 	53288.191911 	55 	 24.967 	1.871 	
253 	 4 	 2 	 1.304 	 0.986 	 1.262 	1.186 	53288.188594 	62 	 22.653 	4.590 	
253 	 4 	 3 	 1.214 	 1.007 	 1.185 	1.186 	53288.189423 	57 	 19.967 	8.289 	
253 	 4 	 4 	 1.361 	 0.983 	 1.350 	1.187 	53288.191081 	44 	 25.902 	26.286 	
254 	 4 	 0 	 1.542 	 0.829 	 1.533 	1.187 	53288.190667 	29 	 33.432 	2.032 	
254 	 4 	 1 	 1.358 	 1.007 	 1.301 	1.187 	53288.192325 	48 	 24.055 	1.862 	
254 	 4 	 2 	 1.227 	 0.998 	 1.195 	1.186 	53288.189008 	71 	 20.294 	4.592 	
254 	 4 	 3 	 1.174 	 1.006 	 1.139 	1.186 	53288.189838 	57 	 18.447 	8.316 	
254 	 4 	 4 	 1.230 	 1.001 	 1.199 	1.187 	53288.191496 	63 	 20.437 	26.086 	
255 	 4 	 0 	 1.663 	 0.814 	 1.664 	1.187 	53288.191081 	35 	 39.347 	2.034 	
255 	 4 	 1 	 1.340 	 1.001 	 1.294 	1.187 	53288.192740 	45 	 23.826 	1.856 	
255 	 4 	 2 	 1.295 	 0.989 	 1.251 	1.186 	53288.189423 	65 	 22.266 	4.585 	
255 	 4 	 3 	 1.189 	 1.010 	 1.155 	1.186 	53288.190252 	70 	 18.956 	8.366 	
255 	 4 	 4 	 1.217 	 1.007 	 1.182 	1.187 	53288.191911 	71 	 19.858 	25.924 	
256 	 4 	 0 	 1.430 	 0.850 	 1.385 	1.187 	53288.191496 	44 	 27.285 	2.036 	
256 	 4 	 1 	 1.343 	 1.010 	 1.294 	1.187 	53288.193155 	50 	 23.798 	1.856 	
256 	 4 	 2 	 1.208 	 1.001 	 1.173 	1.186 	53288.189838 	66 	 19.555 	4.580 	
256 	 4 	 3 	 1.281 	 0.998 	 1.243 	1.186 	53288.190667 	73 	 21.952 	8.450 	
256 	 4 	 4 	 1.190 	 1.007 	 1.154 	1.187 	53288.192325 	84 	 18.928 	25.941 	
257 	 4 	 0 	 1.423 	 0.859 	 1.368 	1.187 	53288.191911 	37 	 26.603 	2.028 	
257 	 4 	 1 	 1.333 	 1.008 	 1.283 	1.187 	53288.193569 	49 	 23.389 	1.856 	
257 	 4 	 2 	 1.236 	 1.000 	 1.202 	1.186 	53288.190252 	63 	 20.553 	4.582 	
257 	 4 	 3 	 1.337 	 0.989 	 1.331 	1.186 	53288.191081 	59 	 25.196 	8.477 	
257 	 4 	 4 	 1.150 	 1.003 	 1.115 	1.187 	53288.192740 	69 	 17.682 	26.017 	
258 	 4 	 0 	 1.373 	 0.864 	 1.314 	1.187 	53288.192325 	26 	 24.567 	2.026 	
258 	 4 	 1 	 1.333 	 1.006 	 1.277 	1.187 	53288.193984 	47 	 23.202 	1.853 	
258 	 4 	 2 	 1.337 	 0.979 	 1.319 	1.186 	53288.190667 	49 	 24.750 	4.610 	
258 	 4 	 3 	 1.237 	 1.004 	 1.214 	1.186 	53288.191496 	59 	 20.951 	8.436 	
258 	 4 	 4 	 1.185 	 1.004 	 1.142 	1.187 	53288.193155 	66 	 18.546 	26.012 	
259 	 4 	 0 	 1.397 	 0.862 	 1.345 	1.187 	53288.192740 	39 	 25.709 	2.030 	
259 	 4 	 1 	 1.428 	 0.994 	 1.382 	1.187 	53288.194399 	38 	 27.168 	1.853 	
259 	 4 	 2 	 1.409 	 0.975 	 1.387 	1.186 	53288.191081 	51 	 27.336 	4.624 	
259 	 4 	 3 	 1.185 	 1.012 	 1.140 	1.186 	53288.191911 	57 	 18.481 	8.384 	
259 	 4 	 4 	 1.185 	 1.008 	 1.138 	1.187 	53288.193569 	68 	 18.429 	25.959 	
260 	 4 	 0 	 1.338 	 0.856 	 1.292 	1.187 	53288.193155 	38 	 23.731 	2.029 	
260 	 4 	 1 	 1.429 	 0.996 	 1.379 	1.187 	53288.194813 	36 	 27.045 	1.864 	
260 	 4 	 2 	 1.274 	 0.999 	 1.226 	1.186 	53288.191496 	54 	 21.379 	4.625 	
260 	 4 	 3 	 1.160 	 1.013 	 1.124 	1.186 	53288.192325 	51 	 17.959 	8.396 	
260 	 4 	 4 	 1.191 	 1.007 	 1.154 	1.187 	53288.193984 	64 	 18.939 	25.987 	
261 	 4 	 0 	 1.417 	 0.854 	 1.370 	1.187 	53288.193569 	26 	 26.689 	2.032 	
261 	 4 	 1 	 1.440 	 0.991 	 1.392 	1.187 	53288.195228 	50 	 27.544 	1.870 	
261 	 4 	 2 	 1.217 	 0.998 	 1.190 	1.186 	53288.191911 	64 	 20.143 	4.614 	
261 	 4 	 3 	 1.127 	 1.016 	 1.086 	1.186 	53288.192740 	66 	 16.773 	8.436 	
261 	 4 	 4 	 1.260 	 1.001 	 1.216 	1.187 	53288.194399 	56 	 21.029 	25.792 	
262 	 4 	 0 	 1.431 	 0.853 	 1.387 	1.187 	53288.193984 	29 	 27.343 	2.029 	
262 	 4 	 1 	 1.412 	 0.994 	 1.359 	1.187 	53288.195642 	49 	 26.243 	1.852 	
262 	 4 	 2 	 1.193 	 1.005 	 1.156 	1.186 	53288.192325 	67 	 18.997 	4.596 	
262 	 4 	 3 	 1.126 	 1.019 	 1.089 	1.186 	53288.193155 	65 	 16.871 	8.422 	
262 	 4 	 4 	 1.290 	 0.995 	 1.254 	1.187 	53288.194813 	59 	 22.370 	25.558 	
263 	 4 	 0 	 1.562 	 0.839 	 1.533 	1.187 	53288.194399 	33 	 33.410 	2.027 	
263 	 4 	 1 	 1.437 	 0.991 	 1.386 	1.187 	53288.196057 	49 	 27.316 	1.850 	
263 	 4 	 2 	 1.185 	 1.009 	 1.141 	1.186 	53288.192740 	55 	 18.496 	4.606 	
263 	 4 	 3 	 1.131 	 1.018 	 1.093 	1.186 	53288.193569 	49 	 16.993 	8.414 	
263 	 4 	 4 	 1.235 	 0.994 	 1.210 	1.187 	53288.195228 	67 	 20.829 	25.529 	
264 	 4 	 0 	 1.519 	 0.847 	 1.479 	1.187 	53288.194813 	35 	 31.083 	2.034 	
264 	 4 	 1 	 1.483 	 0.986 	 1.424 	1.187 	53288.196472 	49 	 28.837 	1.845 	
264 	 4 	 2 	 1.185 	 0.998 	 1.138 	1.186 	53288.193155 	50 	 18.423 	4.603 	
264 	 4 	 3 	 1.150 	 1.014 	 1.113 	1.186 	53288.193984 	33 	 17.625 	8.360 	
264 	 4 	 4 	 1.216 	 0.991 	 1.192 	1.187 	53288.195642 	67 	 20.192 	25.620 	
265 	 4 	 0 	 1.495 	 0.848 	 1.442 	1.187 	53288.195228 	34 	 29.557 	2.035 	
265 	 4 	 1 	 1.424 	 0.988 	 1.378 	1.187 	53288.196886 	49 	 27.008 	1.841 	
265 	 4 	 2 	 1.197 	 1.000 	 1.163 	1.186 	53288.193569 	56 	 19.224 	4.608 	
265 	 4 	 3 	 1.193 	 1.003 	 1.162 	1.186 	53288.194399 	28 	 19.182 	8.308 	
265 	 4 	 4 	 1.222 	 1.001 	 1.194 	1.187 	53288.196057 	72 	 20.264 	25.746 	
266 	 4 	 0 	 1.489 	 0.848 	 1.435 	1.187 	53288.195642 	32 	 29.286 	2.032 	
266 	 4 	 1 	 1.454 	 0.988 	 1.404 	1.187 	53288.197301 	58 	 28.010 	1.838 	
266 	 4 	 2 	 1.192 	 0.994 	 1.157 	1.186 	53288.193984 	56 	 19.030 	4.602 	
266 	 4 	 3 	 1.220 	 0.997 	 1.197 	1.186 	53288.194813 	38 	 20.373 	8.278 	
266 	 4 	 4 	 1.266 	 0.994 	 1.226 	1.187 	53288.196472 	63 	 21.383 	25.634 	
267 	 4 	 0 	 1.476 	 0.847 	 1.418 	1.187 	53288.196057 	30 	 28.586 	2.031 	
267 	 4 	 1 	 1.356 	 1.013 	 1.296 	1.187 	53288.197716 	54 	 23.885 	1.842 	
267 	 4 	 2 	 1.289 	 0.989 	 1.251 	1.186 	53288.194399 	42 	 22.244 	4.596 	
267 	 4 	 3 	 1.202 	 1.004 	 1.175 	1.186 	53288.195228 	53 	 19.617 	8.245 	
267 	 4 	 4 	 1.224 	 0.999 	 1.195 	1.187 	53288.196886 	64 	 20.321 	25.773 	
268 	 4 	 0 	 1.539 	 0.834 	 1.517 	1.187 	53288.196472 	25 	 32.727 	2.032 	
268 	 4 	 1 	 1.327 	 1.022 	 1.269 	1.187 	53288.198130 	55 	 22.894 	1.840 	
268 	 4 	 2 	 1.295 	 0.991 	 1.255 	1.186 	53288.194813 	54 	 22.409 	4.593 	
268 	 4 	 3 	 1.185 	 1.003 	 1.152 	1.186 	53288.195642 	61 	 18.871 	8.260 	
268 	 4 	 4 	 1.220 	 0.994 	 1.196 	1.187 	53288.197301 	72 	 20.324 	26.127 	
269 	 4 	 0 	 1.510 	 0.841 	 1.458 	1.187 	53288.196886 	29 	 30.205 	2.033 	
269 	 4 	 1 	 1.438 	 0.979 	 1.397 	1.187 	53288.198545 	51 	 27.729 	1.850 	
269 	 4 	 2 	 1.286 	 0.990 	 1.244 	1.186 	53288.195228 	62 	 22.007 	4.605 	
269 	 4 	 3 	 1.203 	 1.002 	 1.178 	1.186 	53288.196057 	60 	 19.727 	8.343 	
269 	 4 	 4 	 1.186 	 1.007 	 1.142 	1.187 	53288.197716 	68 	 18.547 	26.318 	
270 	 4 	 0 	 1.481 	 0.842 	 1.429 	1.187 	53288.197301 	26 	 29.019 	2.037 	
270 	 4 	 1 	 1.500 	 0.972 	 1.472 	1.187 	53288.198959 	41 	 30.793 	1.849 	
270 	 4 	 2 	 1.222 	 0.990 	 1.196 	1.186 	53288.195642 	50 	 20.338 	4.603 	
270 	 4 	 3 	 1.228 	 1.000 	 1.208 	1.186 	53288.196472 	48 	 20.736 	8.357 	
